task_key,task_signature,source_commit,stage,family_id,model_family,trial_id,trial_order,view,rung_samples,matched_qubits,seed_index,candidate_role,control_for,advancement_basis,source_split,calibration_rows_read,final_test_rows_read,fold_id,training_seed,qubits,data_reupload_layers,feature_scale,entangle,shots,noise_state,training_rows,validation_rows,training_groups,validation_groups,rmse,nrmse,mae,mean_regret_m_s,no_reference_feasible_rate,training_wall_time_s,inference_wall_time_s,feasibility_metric_error,cost_fitted_trainable_parameter_count,feasibility_fitted_trainable_parameter_count,feasibility_samples,feasibility_precision,feasibility_recall,feasibility_auroc,feasibility_brier,feasibility_expected_calibration_error,eligible_to_advance,fold_end_to_end_wall_time_s,centered_kernel_target_alignment,effective_rank,kernel_rows,nystrom_landmarks,off_diagonal_mean,off_diagonal_q05,off_diagonal_q95,off_diagonal_std,regularized_condition_number
C03-T13__primary__rfull__qraw__s02,cce37ff360e5e1c1b105875e8723ca05314647125470275abea60453c220fe12,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C03,histogram_gradient_boosting,C03-T13,13,primary,,,2,primary_candidate,,candidate,development,0,0,CV01,3232303601,,,,,,,32500,6500,10,2,0.029312725942840276,0.012516658868491756,0.013700309134918305,8.833625868375384,0.3123076923076923,1.7685230829956708,0.02465433400357142,,,,6500,0.975929978118162,0.9142466689443116,0.9765890230710514,0.04418279802616276,0.05768441303525425,True,3.0581403329997556,,,,,,,,,
C03-T13__primary__rfull__qraw__s02,cce37ff360e5e1c1b105875e8723ca05314647125470275abea60453c220fe12,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C03,histogram_gradient_boosting,C03-T13,13,primary,,,2,primary_candidate,,candidate,development,0,0,CV02,3232303601,,,,,,,29250,9750,9,3,0.023819573831160033,0.010171059512474491,0.010375397388571779,18.421603861159486,0.41384615384615386,1.6600716249959078,0.03969625000900123,,,,9750,0.46586345381526106,0.10545454545454545,0.7127296922715527,0.279171029674846,0.2722891340778487,True,3.451921542000491,,,,,,,,,
C03-T13__primary__rfull__qraw__s02,cce37ff360e5e1c1b105875e8723ca05314647125470275abea60453c220fe12,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C03,histogram_gradient_boosting,C03-T13,13,primary,,,2,primary_candidate,,candidate,development,0,0,CV03,3232303601,,,,,,,29250,9750,9,3,0.1294188428752386,0.05526239731450019,0.03861467194284969,18.874596559780514,0.838974358974359,1.7200827499909792,0.04535316600231454,,,,9750,0.3989983305509182,0.48577235772357724,0.8953424373031805,0.05172237534092449,0.05779725377386234,True,3.51469866700063,,,,,,,,,
C03-T13__primary__rfull__qraw__s02,cce37ff360e5e1c1b105875e8723ca05314647125470275abea60453c220fe12,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C03,histogram_gradient_boosting,C03-T13,13,primary,,,2,primary_candidate,,candidate,development,0,0,CV04,3232303601,,,,,,,32500,6500,10,2,0.02839553917725181,0.012125016211785168,0.012364717815532753,18.86178871358154,0.6576923076923077,1.8618304160045227,0.03295649999927264,,,,6500,0.3244274809160305,0.13449367088607594,0.7887193089746577,0.09047391272619647,0.05945247699264451,True,3.0932539159985026,,,,,,,,,
C03-T13__primary__rfull__qraw__s02,cce37ff360e5e1c1b105875e8723ca05314647125470275abea60453c220fe12,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C03,histogram_gradient_boosting,C03-T13,13,primary,,,2,primary_candidate,,candidate,development,0,0,CV05,3232303601,,,,,,,32500,6500,10,2,0.012725568414520676,0.0054338719320341415,0.0069490356709623,19.0,0.39384615384615385,1.6207318330125418,0.02804616700450424,,,,6500,0.20390070921985815,0.08998435054773082,0.7540801106909554,0.15781335984927902,0.12698237311756005,True,2.841360499995062,,,,,,,,,
C03-T13__primary__rfull__qraw__s03,1278e7b8f10f3ba64df973fbdc64360fd0cd76bf5b25c388e099598d13347f9e,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C03,histogram_gradient_boosting,C03-T13,13,primary,,,3,primary_candidate,,candidate,development,0,0,CV01,493746214,,,,,,,32500,6500,10,2,0.029368456805368825,0.01254045618424045,0.013246338607565331,8.833722575757692,0.3123076923076923,1.575838125005248,0.02420591699774377,,,,6500,0.9748633879781421,0.9142466689443116,0.9764166697981893,0.05863720424379989,0.10672330782818819,True,2.876608666992979,,,,,,,,,
C03-T13__primary__rfull__qraw__s03,1278e7b8f10f3ba64df973fbdc64360fd0cd76bf5b25c388e099598d13347f9e,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C03,histogram_gradient_boosting,C03-T13,13,primary,,,3,primary_candidate,,candidate,development,0,0,CV02,493746214,,,,,,,29250,9750,9,3,0.02386415867662428,0.01019009743144759,0.01036948643457627,18.288317038323072,0.41384615384615386,1.5515765839954838,0.03801612499228213,,,,9750,0.4444444444444444,0.10787878787878788,0.6487634249471459,0.30160811270530674,0.30177195984085414,True,3.452878916010377,,,,,,,,,
C03-T13__primary__rfull__qraw__s03,1278e7b8f10f3ba64df973fbdc64360fd0cd76bf5b25c388e099598d13347f9e,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C03,histogram_gradient_boosting,C03-T13,13,primary,,,3,primary_candidate,,candidate,development,0,0,CV03,493746214,,,,,,,29250,9750,9,3,0.11598637847619131,0.04952667778524565,0.03769676450969626,18.903984888358462,0.838974358974359,1.681152375007514,0.04314079201139975,,,,9750,0.4272300469483568,0.5548780487804879,0.9147191091159129,0.04874893335224768,0.05763010662636626,True,3.5080542499927105,,,,,,,,,
C03-T13__primary__rfull__qraw__s03,1278e7b8f10f3ba64df973fbdc64360fd0cd76bf5b25c388e099598d13347f9e,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C03,histogram_gradient_boosting,C03-T13,13,primary,,,3,primary_candidate,,candidate,development,0,0,CV04,493746214,,,,,,,32500,6500,10,2,0.027992401673262904,0.011952874779959143,0.012794196536055678,19.015856307665388,0.6576923076923077,1.6612952920113457,0.029119167011231184,,,,6500,0.30131004366812225,0.10917721518987342,0.8135882883349296,0.08989227696737659,0.05896088048431039,True,2.8816637089912547,,,,,,,,,
C03-T13__primary__rfull__qraw__s03,1278e7b8f10f3ba64df973fbdc64360fd0cd76bf5b25c388e099598d13347f9e,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C03,histogram_gradient_boosting,C03-T13,13,primary,,,3,primary_candidate,,candidate,development,0,0,CV05,493746214,,,,,,,32500,6500,10,2,0.011483097233095254,0.004903331443846196,0.006250497948698855,19.63080258331231,0.39384615384615385,1.6781037079927046,0.05886004099738784,,,,6500,0.1760204081632653,0.0539906103286385,0.7587138110162315,0.16120928253324537,0.12946987287423573,True,2.9288865410053404,,,,,,,,,
C03-T13__primary__rfull__qraw__s04,c9646aab38448371c3af8b8d9f9fd4c2645690a9091a1dc8797d2e2a31e01354,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C03,histogram_gradient_boosting,C03-T13,13,primary,,,4,primary_candidate,,candidate,development,0,0,CV01,1057329490,,,,,,,32500,6500,10,2,0.02909708986259381,0.012424581343479348,0.012813363188359439,8.818337960373077,0.3123076923076923,1.7807123749953462,0.027227832993958145,,,,6500,0.9738086576937068,0.9145883156815853,0.9786169589309641,0.05982334298644282,0.11353142614559222,True,3.042684708998422,,,,,,,,,
C03-T13__primary__rfull__qraw__s04,c9646aab38448371c3af8b8d9f9fd4c2645690a9091a1dc8797d2e2a31e01354,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C03,histogram_gradient_boosting,C03-T13,13,primary,,,4,primary_candidate,,candidate,development,0,0,CV02,1057329490,,,,,,,29250,9750,9,3,0.024106489825689508,0.010293573864583619,0.010613083397397173,18.73083681376,0.41384615384615386,1.3893195410055341,0.036576667000190355,,,,9750,0.451271186440678,0.06454545454545454,0.7687896405919661,0.2743841511894529,0.26630093188452997,True,3.1811930410040077,,,,,,,,,
C03-T13__primary__rfull__qraw__s04,c9646aab38448371c3af8b8d9f9fd4c2645690a9091a1dc8797d2e2a31e01354,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C03,histogram_gradient_boosting,C03-T13,13,primary,,,4,primary_candidate,,candidate,development,0,0,CV03,1057329490,,,,,,,29250,9750,9,3,0.08966206363241894,0.03828608318859224,0.031126407808189777,18.82213486721231,0.838974358974359,1.4432898749946617,0.031362832989543676,,,,9750,0.4379432624113475,0.5020325203252033,0.9189253153062964,0.042805075326727046,0.03330461284935755,True,3.2586688340088585,,,,,,,,,
C03-T13__primary__rfull__qraw__s04,c9646aab38448371c3af8b8d9f9fd4c2645690a9091a1dc8797d2e2a31e01354,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C03,histogram_gradient_boosting,C03-T13,13,primary,,,4,primary_candidate,,candidate,development,0,0,CV04,1057329490,,,,,,,32500,6500,10,2,0.02839657668368534,0.012125459231452723,0.012658093107975285,18.661889437289233,0.6576923076923077,1.5879090840026038,0.02764874999411404,,,,6500,0.2968299711815562,0.1629746835443038,0.803938358011269,0.09188654049202036,0.06590167148284272,True,2.7476483329955954,,,,,,,,,
C03-T13__primary__rfull__qraw__s04,c9646aab38448371c3af8b8d9f9fd4c2645690a9091a1dc8797d2e2a31e01354,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C03,histogram_gradient_boosting,C03-T13,13,primary,,,4,primary_candidate,,candidate,development,0,0,CV05,1057329490,,,,,,,32500,6500,10,2,0.012389606732989743,0.005290414862609499,0.006599682223957017,19.369299636566154,0.39384615384615385,1.4769081250124145,0.027325540999299847,,,,6500,0.42152466367713004,0.07355242566510173,0.7456193071446252,0.15716339872609283,0.12267754048534436,True,2.67165441699035,,,,,,,,,
C03-T13__primary__rfull__qraw__s05,45e6bf26ad43abe1ebe6dc414417a6615e3a29d12f71b5cbf599dd8b5bfa1727,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C03,histogram_gradient_boosting,C03-T13,13,primary,,,5,primary_candidate,,candidate,development,0,0,CV01,1698264898,,,,,,,32500,6500,10,2,0.029530526187260483,0.01260966050082707,0.01312718918202192,8.78771012067923,0.3123076923076923,1.6070589589944575,0.024084042001049966,,,,6500,0.9717083786724701,0.9152716091561326,0.9705737265148944,0.07615213189412874,0.13860808351306564,True,2.8155452919891104,,,,,,,,,
C03-T13__primary__rfull__qraw__s05,45e6bf26ad43abe1ebe6dc414417a6615e3a29d12f71b5cbf599dd8b5bfa1727,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C03,histogram_gradient_boosting,C03-T13,13,primary,,,5,primary_candidate,,candidate,development,0,0,CV02,1698264898,,,,,,,29250,9750,9,3,0.023686641794202892,0.010114296966318572,0.010647938485626866,18.30936284291385,0.41384615384615386,1.5645099579996895,0.03815741698781494,,,,9750,0.47126436781609193,0.0993939393939394,0.6454741602067183,0.2990158386112947,0.28490259514834154,True,3.3784959579934366,,,,,,,,,
C03-T13__primary__rfull__qraw__s05,45e6bf26ad43abe1ebe6dc414417a6615e3a29d12f71b5cbf599dd8b5bfa1727,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C03,histogram_gradient_boosting,C03-T13,13,primary,,,5,primary_candidate,,candidate,development,0,0,CV03,1698264898,,,,,,,29250,9750,9,3,0.1176012270863146,0.050216225022052814,0.034681554319022596,18.91409910666051,0.838974358974359,1.4182822500006296,0.0322791250073351,,,,9750,0.4299835255354201,0.5304878048780488,0.9166114518403772,0.04682582574486988,0.04345886075651646,True,3.355026125005679,,,,,,,,,
C03-T13__primary__rfull__qraw__s05,45e6bf26ad43abe1ebe6dc414417a6615e3a29d12f71b5cbf599dd8b5bfa1727,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C03,histogram_gradient_boosting,C03-T13,13,primary,,,5,primary_candidate,,candidate,development,0,0,CV04,1698264898,,,,,,,32500,6500,10,2,0.028726217724883145,0.012266217360525163,0.012637822486174037,18.585066715096154,0.6576923076923077,1.5323501249949913,0.027136375007103197,,,,6500,0.32011331444759206,0.1787974683544304,0.8039507616939763,0.09224941779958067,0.06483796340031184,True,2.7517690420063445,,,,,,,,,
C03-T13__primary__rfull__qraw__s05,45e6bf26ad43abe1ebe6dc414417a6615e3a29d12f71b5cbf599dd8b5bfa1727,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C03,histogram_gradient_boosting,C03-T13,13,primary,,,5,primary_candidate,,candidate,development,0,0,CV05,1698264898,,,,,,,32500,6500,10,2,0.011177795752135386,0.004772966410697398,0.006240497180332671,18.83076923076923,0.39384615384615385,1.5302582500007702,0.027084208006272092,,,,6500,0.38837920489296635,0.09937402190923318,0.769680340008475,0.15382801476410504,0.12431077667281842,True,2.7506980000034673,,,,,,,,,
C03-T13__primary__rfull__qraw__s06,5c9b79cf6260f8dfcee8b2f6f624b3ab9900d7edb4e913eb195d999cfe3b3ab8,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C03,histogram_gradient_boosting,C03-T13,13,primary,,,6,primary_candidate,,candidate,development,0,0,CV01,6489584,,,,,,,32500,6500,10,2,0.032641860167735404,0.013938213366756049,0.014560458186588592,8.75694088991,0.3123076923076923,1.5594130829995265,0.02258912500110455,,,,6500,0.9731397459165154,0.9159549026306799,0.9776153975680832,0.04752232291585677,0.07795846958733749,True,2.8741464159975294,,,,,,,,,
C03-T13__primary__rfull__qraw__s06,5c9b79cf6260f8dfcee8b2f6f624b3ab9900d7edb4e913eb195d999cfe3b3ab8,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C03,histogram_gradient_boosting,C03-T13,13,primary,,,6,primary_candidate,,candidate,development,0,0,CV02,6489584,,,,,,,29250,9750,9,3,0.024131465711527435,0.01030423867424961,0.010603080864440412,18.288310698625125,0.41384615384615386,1.6386633329966571,0.043199417006690055,,,,9750,0.45743329097839897,0.10909090909090909,0.6306836034766268,0.29740047102958583,0.28561255702539673,True,3.5233827909978572,,,,,,,,,
C03-T13__primary__rfull__qraw__s06,5c9b79cf6260f8dfcee8b2f6f624b3ab9900d7edb4e913eb195d999cfe3b3ab8,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C03,histogram_gradient_boosting,C03-T13,13,primary,,,6,primary_candidate,,candidate,development,0,0,CV03,6489584,,,,,,,29250,9750,9,3,0.11267543305908623,0.048112889985403626,0.04042774879503645,19.09918216004103,0.838974358974359,1.552656667001429,0.03662025000085123,,,,9750,0.3918918918918919,0.41260162601626016,0.8894708948709706,0.04726662699374592,0.03772998264898532,True,3.34149691699713,,,,,,,,,
C03-T13__primary__rfull__qraw__s06,5c9b79cf6260f8dfcee8b2f6f624b3ab9900d7edb4e913eb195d999cfe3b3ab8,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C03,histogram_gradient_boosting,C03-T13,13,primary,,,6,primary_candidate,,candidate,development,0,0,CV04,6489584,,,,,,,32500,6500,10,2,0.028269048732969978,0.012071004253146896,0.012925496734593249,18.677298358837692,0.6576923076923077,1.6899459999985993,0.028547417008667253,,,,6500,0.30864197530864196,0.15822784810126583,0.8071480805570656,0.09215590356078068,0.06680376437226454,True,2.864133499999298,,,,,,,,,
C03-T13__primary__rfull__qraw__s06,5c9b79cf6260f8dfcee8b2f6f624b3ab9900d7edb4e913eb195d999cfe3b3ab8,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C03,histogram_gradient_boosting,C03-T13,13,primary,,,6,primary_candidate,,candidate,development,0,0,CV05,6489584,,,,,,,32500,6500,10,2,0.012882647536864612,0.0055009453865322,0.006876781446138986,19.815384615384616,0.39384615384615385,1.631940167004359,0.029847375000827014,,,,6500,0.13333333333333333,0.009389671361502348,0.7505012200099614,0.16984161610582782,0.144026796076264,True,2.781543375007459,,,,,,,,,
C03-T13__primary__rfull__qraw__s07,25c832367a4d2849413cd3dd93d03b2a287791590e87e5cf5ee22522371f89de,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C03,histogram_gradient_boosting,C03-T13,13,primary,,,7,primary_candidate,,candidate,development,0,0,CV01,2635756080,,,,,,,32500,6500,10,2,0.032184330468149,0.013742846235664467,0.014032516109375033,8.833722575757692,0.3123076923076923,1.840309667008114,0.02700145800190512,,,,6500,0.9745083758193737,0.9142466689443116,0.9690225470591368,0.09278242666376876,0.15954951303937448,True,3.109852958994452,,,,,,,,,
C03-T13__primary__rfull__qraw__s07,25c832367a4d2849413cd3dd93d03b2a287791590e87e5cf5ee22522371f89de,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C03,histogram_gradient_boosting,C03-T13,13,primary,,,7,primary_candidate,,candidate,development,0,0,CV02,2635756080,,,,,,,29250,9750,9,3,0.023999263667830152,0.010247787838325886,0.011035008392392708,18.136286325648204,0.41384615384615386,1.5574427919927984,0.035846915998263285,,,,9750,0.470404984423676,0.09151515151515152,0.7093129903688044,0.29017939707846674,0.2751183320902445,True,3.357394167003804,,,,,,,,,
C03-T13__primary__rfull__qraw__s07,25c832367a4d2849413cd3dd93d03b2a287791590e87e5cf5ee22522371f89de,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C03,histogram_gradient_boosting,C03-T13,13,primary,,,7,primary_candidate,,candidate,development,0,0,CV03,2635756080,,,,,,,29250,9750,9,3,0.10126444784776009,0.04324035068209602,0.034264017042737134,18.792443538721027,0.838974358974359,1.3747675420017913,0.03316720800648909,,,,9750,0.3842364532019704,0.47560975609756095,0.9067330474017636,0.05043019781547299,0.04424773738601035,True,3.203749875014182,,,,,,,,,
C03-T13__primary__rfull__qraw__s07,25c832367a4d2849413cd3dd93d03b2a287791590e87e5cf5ee22522371f89de,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C03,histogram_gradient_boosting,C03-T13,13,primary,,,7,primary_candidate,,candidate,development,0,0,CV04,2635756080,,,,,,,32500,6500,10,2,0.029379505266442913,0.012545173924192571,0.01301348542865769,18.13917648924846,0.6576923076923077,1.742623583006207,0.031006167002487928,,,,6500,0.33098591549295775,0.2231012658227848,0.8219414945251223,0.09581209495149205,0.07759717640439565,True,2.931275374998222,,,,,,,,,
C03-T13__primary__rfull__qraw__s07,25c832367a4d2849413cd3dd93d03b2a287791590e87e5cf5ee22522371f89de,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C03,histogram_gradient_boosting,C03-T13,13,primary,,,7,primary_candidate,,candidate,development,0,0,CV05,2635756080,,,,,,,32500,6500,10,2,0.012674751682224566,0.005412172970832028,0.006758941018740508,18.83180883298923,0.39384615384615385,1.6659407499973895,0.02968308400886599,,,,6500,0.4157303370786517,0.08685446009389672,0.7633466122921623,0.15540830466212674,0.11408995268990361,True,2.9116490410087863,,,,,,,,,
C03-T13__primary__rfull__qraw__s08,f3b6591fb0aafaa088afe450b4eaf6586ff76d2e6a677daac5830b085801221f,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C03,histogram_gradient_boosting,C03-T13,13,primary,,,8,primary_candidate,,candidate,development,0,0,CV01,3799402430,,,,,,,32500,6500,10,2,0.031525490910595914,0.013461518937512783,0.013743958302440887,8.78771012067923,0.3123076923076923,1.6479823749978095,0.023542166003608145,,,,6500,0.9766678818811521,0.9152716091561326,0.9724164961540599,0.06772852981112755,0.12447251655428186,True,2.9147305420046905,,,,,,,,,
C03-T13__primary__rfull__qraw__s08,f3b6591fb0aafaa088afe450b4eaf6586ff76d2e6a677daac5830b085801221f,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C03,histogram_gradient_boosting,C03-T13,13,primary,,,8,primary_candidate,,candidate,development,0,0,CV02,3799402430,,,,,,,29250,9750,9,3,0.020014282819472005,0.008546184037518176,0.009137250052571915,18.34979012578308,0.41384615384615386,1.5431127500050934,0.038260959001490846,,,,9750,0.4133042529989095,0.11484848484848485,0.6395211181583275,0.29789950904458284,0.29059242569772614,True,3.2804897500027437,,,,,,,,,
C03-T13__primary__rfull__qraw__s08,f3b6591fb0aafaa088afe450b4eaf6586ff76d2e6a677daac5830b085801221f,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C03,histogram_gradient_boosting,C03-T13,13,primary,,,8,primary_candidate,,candidate,development,0,0,CV03,3799402430,,,,,,,29250,9750,9,3,0.09467934405810165,0.04042848330717182,0.031795473981770635,18.966553360352307,0.838974358974359,1.5474173340044217,0.03605033300118521,,,,9750,0.3879472693032015,0.4186991869918699,0.9060283174121437,0.04664107482174795,0.033636589693418165,True,3.333642500001588,,,,,,,,,
C03-T13__primary__rfull__qraw__s08,f3b6591fb0aafaa088afe450b4eaf6586ff76d2e6a677daac5830b085801221f,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C03,histogram_gradient_boosting,C03-T13,13,primary,,,8,primary_candidate,,candidate,development,0,0,CV04,3799402430,,,,,,,32500,6500,10,2,0.026697434189568145,0.011399918147034477,0.0125854393144914,18.169771964623074,0.6576923076923077,1.5707633339916356,0.026576542004477233,,,,6500,0.3435114503816794,0.21360759493670886,0.8031536902573925,0.09258846333906595,0.07157270931007882,True,2.7617071669956204,,,,,,,,,
C03-T13__primary__rfull__qraw__s08,f3b6591fb0aafaa088afe450b4eaf6586ff76d2e6a677daac5830b085801221f,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C03,histogram_gradient_boosting,C03-T13,13,primary,,,8,primary_candidate,,candidate,development,0,0,CV05,3799402430,,,,,,,32500,6500,10,2,0.012596774467896399,0.0053788763680812585,0.00682489903006685,19.184615384615384,0.39384615384615385,1.7687882500031264,0.029884832998504862,,,,6500,0.17445482866043613,0.04381846635367762,0.7800759726665025,0.15209947414326766,0.11959249699210439,True,2.990652541993768,,,,,,,,,
C03-T13__primary__rfull__qraw__s09,1472aac578414376480b69e1676f945c22bb4404cb0c27cc89385dc6ba582e97,6e5a6202eec486e88af6b969f6af86571fb0ce32,seed_rerun,C03,histogram_gradient_boosting,C03-T13,13,primary,,,9,primary_candidate,,candidate,development,0,0,CV01,2367526162,,,,,,,32500,6500,10,2,0.029629844413702207,0.012652069806676646,0.013249494016160848,8.802953344988461,0.3123076923076923,1.6428460419992916,0.024441166009637527,,,,6500,0.9720508166969147,0.9149299624188589,0.9769731724600792,0.06400121171679822,0.12100909250901894,True,2.872321666989592,,,,,,,,,
